Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Tenure_Months,Age,Total_bought,Total_purchases,Cmp_Accepted,Kmeans_labels
1947,PhD,Committed,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,9,67,414,15,0,2
1982,Master,Committed,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,5,32,44,9,0,6
1968,Master,Committed,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,2,46,63,8,0,6
1951,Graduation,Committed,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,14,63,901,23,0,5
1975,2n Cycle,Committed,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,21,39,38,6,0,4
1956,PhD,Uncommitted,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,15,58,455,20,0,1
1949,PhD,Uncommitted,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,19,65,775,24,0,1
1959,Master,Committed,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,3,55,15,4,0,6
1973,Graduation,Committed,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,10,41,38,6,0,6
1984,PhD,Committed,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,4,30,1512,22,3,0
1950,Graduation,Committed,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,17,64,43,5,0,2
1977,Graduation,Uncommitted,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,22,37,42,5,0,7
1984,Graduation,Committed,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,2,30,1089,23,0,0
1976,Master,Committed,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,21,38,162,9,0,4
1951,Graduation,Uncommitted,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,16,63,1272,19,0,1
1982,Graduation,Committed,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,19,32,1173,20,0,5
1974,Master,Committed,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,0,40,816,22,0,0
1968,Graduation,Uncommitted,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,15,46,74,9,0,7
1954,Graduation,Committed,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,16,60,134,9,0,2
1940,PhD,Uncommitted,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,11,74,157,9,0,3
1976,Graduation,Committed,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,9,38,561,18,0,0
1951,Graduation,Uncommitted,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1,63,1336,19,0,3
1976,PhD,Committed,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,22,38,2092,23,0,5
1964,PhD,Uncommitted,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,7,50,463,16,0,3
1950,PhD,Uncommitted,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1,64,1130,17,0,3
1976,Graduation,Committed,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,5,38,20,5,0,6
1956,Graduation,Uncommitted,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,20,58,377,18,1,1
1990,Graduation,Uncommitted,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,14,24,1544,28,1,1
1950,PhD,Uncommitted,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,1,64,138,10,0,3
1965,Master,Committed,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,11,49,1012,26,0,0
1962,PhD,Uncommitted,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,11,52,1766,15,3,3
1978,Graduation,Committed,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,0,36,45,9,0,6
1952,Graduation,Uncommitted,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,13,62,161,10,0,1
1966,Graduation,Uncommitted,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,5,48,144,8,0,3
1947,Graduation,Committed,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,10,67,1734,26,0,0
1972,Graduation,Committed,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,8,42,823,22,0,0
1963,Graduation,Committed,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,4,51,1138,28,0,0
1949,Graduation,Uncommitted,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,16,65,1429,21,1,1
1978,Master,Committed,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,5,36,1371,21,2,0
1966,Graduation,Uncommitted,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,16,48,982,16,1,1
1983,Graduation,Uncommitted,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,3,31,44,5,1,7
1971,Graduation,Committed,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,17,43,318,17,0,4
1975,Graduation,Committed,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,14,39,434,16,0,2
1971,2n Cycle,Committed,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,7,43,198,12,0,2
1969,Graduation,Committed,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,8,45,359,25,0,2
1963,2n Cycle,Committed,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,22,51,576,18,0,4
1968,PhD,Uncommitted,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,9,46,88,11,0,7
1979,Graduation,Committed,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,2,35,63,6,0,6
1984,Master,Uncommitted,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,18,30,27,4,1,7
1984,Graduation,Committed,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,16,30,193,11,0,4
1974,PhD,Uncommitted,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,21,40,101,9,0,7
1951,Graduation,Committed,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,4,63,2211,21,2,0
1962,Master,Committed,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,12,52,140,8,0,5
1975,Graduation,Uncommitted,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,16,39,415,22,0,1
1957,Graduation,Committed,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,18,57,22,4,0,2
1978,Graduation,Committed,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,16,36,263,16,0,4
1991,Graduation,Committed,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,12,23,393,12,0,5
1986,Graduation,Committed,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,8,28,147,10,0,6
1956,Graduation,Committed,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,2,58,443,16,0,2
1963,PhD,Uncommitted,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,6,51,1958,19,1,3
1971,Master,Committed,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,15,43,174,10,0,2
1947,Master,Uncommitted,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,8,67,2217,27,1,3
1958,Graduation,Uncommitted,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,2,56,1691,16,2,3
1960,Graduation,Committed,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,14,54,25,6,0,4
1980,2n Cycle,Committed,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,1,34,809,21,3,0
1975,Graduation,Committed,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,22,39,895,16,1,5
1975,PhD,Committed,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,18,39,484,18,0,5
1973,PhD,Committed,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,17,41,413,18,1,4
1980,2n Cycle,Uncommitted,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,5,34,331,12,0,3
1970,Graduation,Uncommitted,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,15,44,25,5,0,7
1967,PhD,Uncommitted,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,6,47,13,4,0,7
1970,Graduation,Committed,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,21,44,115,10,0,4
1966,Graduation,Uncommitted,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,48,16,4,0,7
1972,Master,Uncommitted,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,9,42,92,9,0,7
1977,Graduation,Committed,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,7,37,52,7,0,6
1970,Graduation,Committed,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,19,44,1464,23,0,5
1964,Graduation,Uncommitted,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,16,50,441,17,1,1
1959,PhD,Uncommitted,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,9,55,283,12,0,3
1966,PhD,Committed,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,3,48,747,23,0,0
1958,Graduation,Uncommitted,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,13,56,1870,17,0,1
1986,Graduation,Uncommitted,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,16,28,165,11,0,7
1977,Graduation,Committed,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,10,37,1941,24,3,0
1981,Basic,Committed,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,17,33,839,27,0,4
1958,Graduation,Uncommitted,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,22,56,1655,25,0,1
1975,2n Cycle,Committed,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,15,39,23,4,0,4
1983,Graduation,Committed,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,15,31,66,6,0,4
1967,Graduation,Committed,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,14,47,37,8,0,4
1951,Graduation,Uncommitted,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,3,63,21,6,0,7
1972,Graduation,Committed,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,21,42,22,4,0,4
1978,Graduation,Committed,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,4,36,78,9,0,6
1982,Master,Committed,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,14,32,79,6,0,4
1956,Graduation,Committed,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,5,58,265,17,0,2
1952,Master,Committed,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,4,62,1175,19,0,0
1965,PhD,Committed,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,16,49,1305,28,0,5
1979,Master,Committed,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,4,35,46,8,0,6
1965,Graduation,Committed,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,15,49,25,4,0,4
1953,Graduation,Uncommitted,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,8,61,46,5,0,7
1949,Master,Committed,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,21,65,874,26,1,2
1985,2n Cycle,Committed,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,22,29,100,10,0,4
1947,PhD,Uncommitted,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,15,67,930,25,1,1
1955,Graduation,Committed,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,7,59,868,23,0,2
1976,Graduation,Committed,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,7,38,45,9,0,6
1975,Graduation,Committed,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,14,39,1260,29,0,5
1984,Graduation,Committed,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,9,30,414,12,1,6
1950,Graduation,Committed,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,6,64,392,15,0,2
1977,Graduation,Committed,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,20,37,1109,29,0,5
1951,Graduation,Uncommitted,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,12,63,639,22,0,1
1984,Graduation,Committed,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,15,30,79,6,0,4
1982,Graduation,Committed,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,16,32,1665,24,1,5
1991,Graduation,Uncommitted,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,13,23,692,18,0,7
1970,Graduation,Uncommitted,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,21,44,1392,29,0,1
1981,Graduation,Committed,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,7,33,44,7,0,6
1979,Master,Committed,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,6,35,50,6,0,6
1971,Graduation,Committed,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,21,43,467,21,0,4
1970,Graduation,Uncommitted,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,7,44,223,12,0,7
1959,Graduation,Committed,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,0,55,158,9,0,0
1973,Graduation,Committed,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,9,41,1211,28,2,0
1970,Graduation,Uncommitted,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,22,44,1575,14,0,1
1947,2n Cycle,Committed,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,6,67,1208,22,0,0
1951,Graduation,Committed,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,15,63,43,5,0,2
1975,Graduation,Uncommitted,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,9,39,527,21,1,3
1959,Graduation,Uncommitted,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,0,55,932,15,0,3
1955,Master,Uncommitted,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,0,59,71,8,0,3
1953,Graduation,Committed,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,0,61,54,5,0,2
1965,Graduation,Uncommitted,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,15,49,129,7,0,7
1973,Graduation,Uncommitted,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,20,41,1615,27,0,1
1976,PhD,Uncommitted,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,11,38,1034,26,0,3
1950,Graduation,Committed,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,17,64,1088,25,0,2
1969,Graduation,Committed,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,6,45,137,10,0,6
1982,PhD,Committed,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,8,32,1244,17,0,0
1978,Graduation,Committed,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,17,36,41,7,0,4
1974,Graduation,Committed,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,22,40,1174,32,0,5
1951,Graduation,Uncommitted,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,17,63,993,15,0,1
1948,Graduation,Committed,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,9,66,100,7,0,2
1952,PhD,Committed,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,20,62,1680,17,0,5
1984,Graduation,Committed,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,2,30,98,9,0,6
1979,Graduation,Committed,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,8,35,48,5,0,6
1949,Graduation,Committed,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,10,65,519,19,0,2
1956,Graduation,Committed,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,6,58,715,20,0,0
1969,Graduation,Committed,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,9,45,37,5,0,6
1987,PhD,Uncommitted,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,17,27,653,20,0,7
1983,Graduation,Committed,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,11,31,1455,21,0,0
1970,Graduation,Uncommitted,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,4,44,602,19,0,3
1977,Master,Committed,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,11,37,26,5,0,6
1960,Basic,Uncommitted,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,3,54,102,7,0,7
1973,Graduation,Committed,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,22,41,176,9,0,4
1960,Graduation,Committed,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,19,54,433,17,0,5
1988,Graduation,Committed,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,17,26,1366,30,0,5
1969,Graduation,Committed,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,16,45,1001,27,0,5
1992,2n Cycle,Committed,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,18,22,961,18,0,5
1959,Graduation,Committed,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,3,55,1518,23,1,0
1980,Graduation,Uncommitted,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,8,34,56,8,0,7
1971,Master,Committed,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,7,43,22,4,0,2
1974,Master,Uncommitted,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,10,40,400,21,0,3
1969,Basic,Committed,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,8,45,26,4,0,6
1976,Graduation,Committed,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,1,38,350,13,0,0
1993,Graduation,Committed,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,18,21,1216,22,2,5
1949,Master,Committed,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,21,65,874,26,1,2
1950,PhD,Committed,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,13,64,40,5,0,2
1975,Graduation,Committed,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,9,39,1367,19,0,0
1956,Graduation,Uncommitted,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,13,58,264,15,0,1
1976,Master,Committed,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,21,38,2053,20,2,5
1975,Graduation,Committed,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,19,39,1376,10,2,5
1976,Master,Committed,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,3,38,45,5,0,0
1949,PhD,Committed,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,1,65,976,27,0,2
1984,2n Cycle,Committed,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,21,30,51,6,0,4
1974,PhD,Committed,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,4,40,1264,20,2,0
1972,Basic,Committed,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,16,42,75,7,0,4
1986,Basic,Committed,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,20,28,57,7,0,4
1962,Master,Committed,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,12,52,140,8,0,5
1970,Graduation,Uncommitted,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,18,44,497,19,1,1
1949,Master,Committed,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,12,65,266,13,0,2
1961,Graduation,Uncommitted,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,21,53,2006,21,1,1
1955,Graduation,Uncommitted,58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,12,59,615,23,0,1
1981,PhD,Committed,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,18,33,1021,24,1,4
1953,Graduation,Committed,34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,1,61,22,6,0,2
1974,Master,Committed,43018.0,0,1,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,7,40,133,7,0,2
1954,Master,Committed,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,11,60,437,19,0,2
1969,Master,Committed,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,6,45,1013,26,0,0
1981,2n Cycle,Committed,27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,10,33,57,7,0,6
1952,PhD,Committed,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,5,62,1038,27,0,0
1962,Master,Uncommitted,72217.0,0,0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,14,52,1573,22,0,1
1971,Graduation,Uncommitted,25818.0,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,20,43,28,4,0,7
1976,Master,Committed,37509.0,1,0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,21,38,123,9,0,4
1976,2n Cycle,Committed,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,10,38,13,4,0,6
1980,Graduation,Committed,43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,22,34,132,10,0,4
1956,2n Cycle,Committed,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,22,58,732,23,0,5
1957,Graduation,Committed,50116.0,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,0,57,66,7,1,2
1972,Graduation,Committed,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,8,42,1631,24,3,0
1966,Graduation,Committed,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,10,48,608,18,0,0
1986,PhD,Committed,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,15,28,1822,18,1,5
